CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,SatisfactionScore,CardType,PointEarned,AgeGroup,BalanceGroup,TenureGroup,SalaryGroup,Cluster,ChurnProbability,PredictedChurn,RiskCategory,BalanceScore,SalaryScore,TenureScore,PointsScore,CustomerValueScore,EstimatedCustomerValue,RevenueAtRisk
812,Germany,Male,33,2,127154.14,2,0,1,105383.49,0,0,1,SILVER,344,31-40,High,New,High,0,0.050048325,0,Low Risk,0.5067959664419924,0.5269372628410828,0.2,0.344,0.43519956542912186,45862.84905140421,2295.35877475062
539,Spain,Male,39,2,0.0,2,1,1,48189.94,0,0,4,GOLD,457,31-40,No Balance,New,Low,3,0.01434557,0,Low Risk,0.0,0.24095876004937786,0.2,0.457,0.15798762801481336,7613.414314776175,109.21876799162365
670,Germany,Female,42,5,49508.79,3,1,1,100324.01,0,0,4,PLATINUM,229,41-50,Low,Medium,High,3,0.39929864,0,Medium Risk,0.19732629291837175,0.5016389116230769,0.5,0.229,0.35232219065427184,35346.374978421074,14113.759457813563
673,France,Male,41,5,0.0,1,1,1,65657.29,0,0,5,PLATINUM,458,41-50,No Balance,Medium,Medium,0,0.16489868,0,Low Risk,0.0,0.32829879403465567,0.5,0.458,0.24428963821039673,16039.395619975097,2644.875165731675
538,France,Female,62,3,75051.49,1,0,0,17682.02,1,1,4,GOLD,424,60+,Medium,Medium,Low,1,0.88497436,1,High Risk,0.29913137242296267,0.08841342434475535,0.3,0.424,0.24857657627261168,4395.335993183845,3889.7596575528373
575,Spain,Male,52,8,123925.23,1,0,0,111342.66,1,1,4,PLATINUM,650,51-60,High,Long,High,2,0.70613927,1,High Risk,0.4939265579901385,0.5567342332071685,0.8,0.65,0.5895908931582059,65646.61835601045,46355.65516388182
682,France,Male,41,6,0.0,2,0,1,134158.09,1,1,1,DIAMOND,826,41-50,No Balance,Long,High,3,0.020349657,0,Low Risk,0.0,0.6708156726692923,0.6,0.826,0.4038447018007877,54179.033850213236,1102.5247554432287
712,France,Male,33,3,153819.58,1,1,0,79176.09,1,1,3,GOLD,942,31-40,Very High,Medium,Medium,2,0.06973138,0,Low Risk,0.6130759305501289,0.39589533566462093,0.3,0.942,0.5181989729194378,41028.96851777697,2861.0065947211424
598,Spain,Female,39,5,0.0,2,1,1,83103.46,0,0,3,SILVER,926,31-40,No Balance,Medium,Medium,3,0.026950937,0,Low Risk,0.0,0.41553292403794384,0.5,0.926,0.31725987721138316,26365.393515441094,710.5720596148615
776,Spain,Male,30,6,0.0,2,0,1,63908.86,0,0,2,GOLD,928,18-30,No Balance,Long,Medium,3,0.009510768,0,Low Risk,0.0,0.31955631531745593,0.6,0.928,0.3086668945952368,19726.549353321745,187.61463433999313
606,Spain,Female,23,10,70417.79,1,0,1,90896.04,0,0,4,DIAMOND,437,18-30,Medium,Very Long,Medium,0,0.07498163,0,Low Risk,0.280662917760753,0.45449728909807,1.0,0.437,0.49231435383372224,44749.42519864417,3355.384842957413
686,Spain,Male,38,7,111484.88,1,1,1,76076.2,0,0,4,DIAMOND,784,31-40,High,Long,Medium,0,0.06566566,0,Low Risk,0.4443432789783294,0.38039530286338763,0.7,0.784,0.510255902450348,38818.33008599316,2549.031265194598
850,Spain,Male,38,1,146343.98,1,0,1,103902.11,0,0,4,GOLD,973,31-40,High,New,High,0,0.06408093,0,Low Risk,0.5832805662251156,0.5195300843311709,0.1,0.973,0.5064712517893974,52623.43171525967,3372.1584441053346
642,France,Male,72,1,160541.0,2,1,1,142223.94,0,0,5,SILVER,836,60+,Very High,New,High,1,0.015202607,0,Low Risk,0.6398653732278313,0.7111464391061104,0.1,0.836,0.5728900810229657,81478.6845100054,1238.6884194825998
606,Germany,Male,27,2,130274.26,2,1,0,147533.09,0,0,5,GOLD,915,18-30,High,New,High,2,0.04707185,0,Low Risk,0.5192317725495639,0.737693187263841,0.2,0.915,0.5605006651989779,82692.39508386067,3892.4840175282266
627,France,Female,21,7,98993.02,1,1,1,169156.64,0,0,4,DIAMOND,456,18-30,Medium,Long,Very High,0,0.046060674,0,Low Risk,0.39455469748693583,0.8458150026440995,0.7,0.456,0.5971663797880041,101014.6583259027,4652.8032463707905
850,Spain,Male,36,0,0.0,2,1,0,141242.57,0,0,3,SILVER,863,31-40,No Balance,New,High,3,0.01678442,0,Low Risk,0.0,0.706239404601613,0.0,0.863,0.2981718213804839,42114.5543533605,706.8683683796311
850,Germany,Male,32,9,141827.33,2,1,1,149458.73,0,0,2,PLATINUM,295,31-40,High,Very Long,High,0,0.028701494,0,Low Risk,0.5652786356404705,0.7473217492977736,0.9,0.295,0.6598079790455204,98614.06259201009,2830.3709258002023
724,France,Female,40,6,110054.45,1,1,1,86950.72,0,0,2,SILVER,680,31-40,High,Long,Medium,0,0.15031937,0,Low Risk,0.4386420398816109,0.43476994735002034,0.6,0.68,0.4938878001576505,42943.89982292383,6455.2999667250215
579,France,Male,28,4,0.0,2,1,1,176925.69,0,0,3,DIAMOND,623,18-30,No Balance,Medium,Very High,3,0.012704213,0,Low Risk,0.0,0.8846617132804193,0.4,0.623,0.4076985139841258,72132.34089861611,916.3846229646305
727,Spain,Male,28,1,0.0,1,1,0,40357.39,0,0,4,DIAMOND,979,18-30,No Balance,New,Low,2,0.16492577,0,Low Risk,0.0,0.20179453747460904,0.1,0.979,0.17843836124238271,7201.306535619724,1187.6810253931153
813,Germany,Female,36,6,98088.09,1,0,1,26687.22,1,1,2,GOLD,233,31-40,Medium,Long,Low,0,0.36001343,0,Medium Risk,0.39094793427881414,0.13344111738601372,0.6,0.233,0.33971150892732976,9065.955775275614,3263.865834885283
642,France,Male,48,9,118317.27,4,0,0,78702.98,1,1,1,DIAMOND,912,41-50,High,Very Long,Medium,3,0.9800688,1,High Risk,0.47157501278706426,0.3935296967165965,0.9,0.912,0.5778889141298047,45481.57965097974,44575.07719064013
669,Spain,Male,22,10,0.0,2,1,0,176163.74,0,0,3,PLATINUM,408,18-30,No Balance,Very Long,Very High,3,0.014272981,0,Low Risk,0.0,0.880851820028433,1.0,0.408,0.50505554600853,88972.47389260471,1269.9024293921432
574,Germany,Male,54,1,99774.5,1,0,0,4896.11,1,1,5,SILVER,222,51-60,Medium,New,Low,2,0.92109376,1,High Risk,0.39766942825272206,0.02448147050329092,0.1,0.222,0.20861221245207612,1021.3883395087344,940.7944260582567
774,France,Female,32,4,0.0,2,0,0,114899.13,0,0,2,GOLD,464,31-40,No Balance,Medium,High,3,0.030365508,0,Low Risk,0.0,0.5745172518486695,0.4,0.464,0.29875517555460085,34326.70975422091,1042.347979655473
735,France,Female,38,1,0.0,3,0,0,92220.12,1,1,5,SILVER,678,31-40,No Balance,New,Medium,3,0.5054841,1,Medium Risk,0.0,0.46111793803447004,0.1,0.678,0.22613538141034106,20854.23200990742,10541.482698719243
639,Spain,Female,27,8,133806.54,2,1,0,6251.3,0,0,2,PLATINUM,533,18-30,High,Long,Low,2,0.07345539,0,Low Risk,0.5333103173483704,0.03125767528859085,0.8,0.533,0.43600142952592547,2725.575736395418,200.2082286914626
738,Spain,Male,44,2,0.0,2,1,0,43018.82,1,1,5,PLATINUM,546,41-50,No Balance,New,Low,3,0.045277882,0,Low Risk,0.0,0.21510218784226284,0.2,0.546,0.15913065635267887,6845.613062117749,309.9548604442261
835,France,Male,32,8,124993.29,2,1,1,27548.06,0,0,5,PLATINUM,827,31-40,High,Long,Low,0,0.021503098,0,Low Risk,0.4981835055021742,0.13774547923001904,0.8,0.827,0.48329704596987544,13313.896020200888,286.29001088418966
637,Spain,Female,44,0,157622.58,1,1,1,120454.2,0,0,1,PLATINUM,879,41-50,Very High,New,High,0,0.2260646,0,Low Risk,0.6282334791787374,0.6022936462410986,0.0,0.879,0.5198814855438245,62621.90843599295,14156.596681819372
589,Germany,Male,48,5,126111.61,1,0,1,133961.19,0,0,2,GOLD,249,41-50,High,Medium,High,0,0.56092954,1,Medium Risk,0.5026407733913001,0.6698311356507004,0.5,0.249,0.5269056500517302,70584.90789865334,39593.15991853398
591,France,Male,42,9,161651.37,2,1,1,131753.97,0,0,2,SILVER,646,41-50,Very High,Very Long,High,0,0.06823308,0,Low Risk,0.6442909549450935,0.6587946206777374,0.9,0.646,0.6999547681813587,92221.81952832369,6292.5787896216725
723,France,Female,40,7,142856.95,2,0,0,38019.74,0,0,5,PLATINUM,522,31-40,High,Long,Low,2,0.13231535,0,Low Risk,0.5693823735366021,0.19010584797988403,0.7,0.522,0.476984703808606,18134.834422780208,2399.516963842211
831,Germany,Male,44,3,111100.98,1,1,1,28144.07,1,1,4,GOLD,560,41-50,High,Medium,Low,0,0.45781538,0,Medium Risk,0.442813175660285,0.14072564128411227,0.3,0.56,0.33534296264934765,9437.915814810625,4320.823015165536
733,Spain,Male,35,8,102918.38,1,1,1,45959.86,0,0,5,PLATINUM,899,31-40,High,Long,Low,0,0.04658627,0,Low Risk,0.41019993416450484,0.22980794077857328,0.8,0.899,0.48292235589937393,22195.0438680054,1033.9843062967439
731,France,Female,30,5,0.0,2,1,0,189528.72,0,0,4,SILVER,418,18-30,No Balance,Medium,Very High,3,0.031584416,0,Low Risk,0.0,0.947679232739151,0.5,0.418,0.4261037698217453,80758.90208149001,2550.722759045046
654,France,Male,47,10,0.0,2,1,0,170481.98,0,0,1,PLATINUM,584,41-50,No Balance,Very Long,Very High,3,0.07511856,0,Low Risk,0.0,0.8524419518173884,1.0,0.584,0.5141325855452165,87650.34116626788,6584.167411918764
828,France,Male,37,4,0.0,2,1,0,94845.45,0,0,4,PLATINUM,652,31-40,No Balance,Medium,Medium,3,0.016747585,0,Low Risk,0.0,0.4742450816150687,0.4,0.652,0.2874735244845206,27265.555792820374,456.6322132125016
590,Spain,Male,22,7,125265.61,1,1,1,161253.08,0,0,5,PLATINUM,851,18-30,High,Long,Very High,0,0.048978634,0,Low Risk,0.49926888642316886,0.8062957167189485,0.7,0.851,0.6666962695849521,107506.82689508384,5265.537526995668
657,France,Male,37,4,82500.28,1,1,1,115260.72,0,0,5,SILVER,603,31-40,Medium,Medium,High,0,0.07053691,0,Low Risk,0.3288198806136787,0.5763252698301455,0.4,0.603,0.4447255331945152,51259.385158383724,3615.678637572248
531,Germany,Female,64,2,175754.87,2,1,1,60721.4,0,0,1,DIAMOND,887,60+,Very High,New,Medium,1,0.18336742,0,Low Risk,0.7005030209675969,0.30361841605244355,0.2,0.887,0.49998673320277187,30359.894421498793,5567.015511542626
516,France,Female,47,6,109387.33,1,0,0,121365.45,0,0,5,PLATINUM,670,41-50,High,Long,High,2,0.53111506,1,Medium Risk,0.4359831117088217,0.6068500675625403,0.6,0.67,0.5434482649522907,65955.84322765398,35030.14163320604
561,France,Male,37,1,100443.36,2,0,1,101693.73,0,0,2,GOLD,722,31-40,High,New,High,0,0.04339464,0,Low Risk,0.4003352915121833,0.5084877691401196,0.1,0.722,0.4048804473469092,41173.8028947758,1786.7223540497537
682,Spain,Female,54,0,83102.72,2,1,1,54132.93,0,0,2,DIAMOND,478,51-60,Medium,New,Medium,1,0.31438622,0,Medium Risk,0.33122101487500366,0.27067482737350923,0.0,0.478,0.26149085416205425,14155.266103994692,4450.220603529018
575,Spain,Male,28,7,0.0,1,1,1,10666.05,0,0,1,PLATINUM,750,18-30,No Balance,Long,Low,0,0.117492855,0,Low Risk,0.0,0.053332255292799,0.7,0.75,0.2309996765878397,2463.8541004697277,289.48525256764515
623,France,Female,28,4,0.0,2,1,0,41227.67,0,0,3,GOLD,297,18-30,No Balance,Medium,Low,3,0.026966259,0,Low Risk,0.0,0.2061461010934011,0.4,0.297,0.17154383032802034,7072.352427299614,190.71488729384006
642,France,Female,40,7,0.0,2,1,0,10712.82,0,0,4,PLATINUM,718,31-40,No Balance,Long,Low,3,0.0437442,0,Low Risk,0.0,0.05356611408588963,0.7,0.718,0.22786983422576687,2441.1285174904797,106.78521409480703
779,France,Female,48,2,115290.27,1,0,0,98912.69,1,1,3,SILVER,700,41-50,High,New,Medium,2,0.58483166,1,Medium Risk,0.45951035338690704,0.4945820462849403,0.2,0.7,0.4421787552402449,43737.09014166422,25578.83503111912
671,France,Female,42,6,0.0,2,1,0,197202.48,0,0,5,DIAMOND,393,41-50,No Balance,Long,Very High,3,0.03674485,0,Low Risk,0.0,0.9860494754602773,0.6,0.393,0.45511484263808316,89749.77565303975,3297.8420439045976
495,France,Female,40,1,140197.71,2,1,0,150720.39,0,0,4,PLATINUM,970,31-40,High,New,Very High,2,0.17763916,0,Low Risk,0.5587834885470829,0.7536302864987724,0.1,0.97,0.5666024813684649,85398.54696682277,15170.126148406946
850,France,Female,28,1,105245.34,1,0,1,74780.13,0,0,1,PLATINUM,495,18-30,High,New,Medium,0,0.034491852,0,Low Risk,0.41947445674058337,0.3739147091930657,0.1,0.495,0.3494641954541531,26132.97796640698,901.3748083365706
630,France,Male,50,8,0.0,2,0,1,79377.45,0,0,4,PLATINUM,237,41-50,No Balance,Long,Medium,3,0.076120585,0,Low Risk,0.0,0.39690217352172436,0.8,0.237,0.3027706520565173,24033.1622950836,1829.4183733017062
588,France,Male,32,1,0.0,2,1,1,8763.87,0,0,1,PLATINUM,824,31-40,No Balance,New,Low,3,0.014922743,0,Low Risk,0.0,0.043820997669512377,0.1,0.824,0.11554629930085372,1012.632746053773,15.111258222744718
562,Germany,Male,35,3,142296.13,1,0,1,177112.7,0,0,3,DIAMOND,836,31-40,High,Medium,Very High,0,0.17687571,0,Low Risk,0.5671471233599268,0.8855967984396214,0.3,0.836,0.6361378888758571,112668.09907110302,19928.250017551687
740,Spain,Female,56,4,99097.33,1,1,1,85016.64,1,1,4,PLATINUM,823,51-60,Medium,Medium,Medium,1,0.31248933,0,Medium Risk,0.3949704439758788,0.4250991837293082,0.4,0.823,0.44781793270914405,38071.97597067752,11897.08626285312
695,France,Male,28,5,171069.39,2,1,1,88689.4,0,0,3,SILVER,739,18-30,Very High,Medium,Medium,0,0.034732964,0,Low Risk,0.6818281876916641,0.4434636742341512,0.5,0.739,0.579670377346911,51410.617964671124,1785.6431429846753
589,France,Female,39,7,0.0,2,0,0,95985.64,0,0,5,DIAMOND,359,31-40,No Balance,Long,Medium,3,0.047354165,0,Low Risk,0.0,0.4799462459788488,0.7,0.359,0.3198838737936546,30704.25835176317,1453.974516192021
607,France,Female,31,1,102523.88,1,1,1,166792.71,0,0,2,GOLD,492,31-40,High,New,Very High,0,0.05499679,0,Low Risk,0.4086275826173089,0.8339949082085486,0.1,0.492,0.48284950550948813,80535.77754608745,4429.209245188887
794,France,Male,35,6,0.0,2,1,1,68730.91,0,0,3,GOLD,934,31-40,No Balance,Long,Medium,3,0.008046292,0,Low Risk,0.0,0.3436674718969433,0.6,0.934,0.31650024156908296,21753.349618262902,175.03380300663184
580,Germany,Male,44,9,143391.07,1,0,0,146891.07,1,1,4,GOLD,567,41-50,High,Very Long,High,2,0.56309444,1,Medium Risk,0.5715112060039995,0.7344829665595426,0.9,0.567,0.6856493723694626,100715.76995217879,56712.49008039094
644,Germany,Female,44,8,106022.73,2,0,0,148727.42,0,0,1,DIAMOND,934,41-50,High,Long,High,2,0.3796211,0,Medium Risk,0.4225728860670083,0.743665061806324,0.8,0.934,0.6455286729687005,96007.81406665858,36446.5919845804
636,Spain,Female,36,1,0.0,1,1,0,43134.58,0,0,3,DIAMOND,783,31-40,No Balance,New,Low,2,0.28972095,0,Low Risk,0.0,0.21568100960596118,0.1,0.783,0.16300430288178835,7031.122142998731,2037.063386835628
599,Germany,Male,36,3,128960.21,2,1,1,40318.33,0,0,4,DIAMOND,662,31-40,High,Medium,Low,0,0.07215156,0,Low Risk,0.5139943871234731,0.20159923013105294,0.3,0.662,0.3922775238887052,15815.974659727699,1141.1472446198227
507,France,Female,35,2,0.0,2,1,0,97633.93,0,0,4,DIAMOND,412,31-40,No Balance,New,Medium,3,0.041079845,0,Low Risk,0.0,0.4881880058690206,0.2,0.412,0.22765640176070617,22226.989193556663,913.0812708879827
682,France,Female,48,7,0.0,2,1,0,65069.03,0,0,5,GOLD,936,41-50,No Balance,Long,Medium,3,0.12950271,0,Low Risk,0.0,0.3253573834376172,0.7,0.936,0.33120721503128514,21551.332211087145,2790.9559254460773
714,France,Female,24,7,0.0,2,1,0,166335.0,0,0,5,GOLD,626,18-30,No Balance,Long,Very High,3,0.032961193,0,Low Risk,0.0,0.831706272155833,0.7,0.626,0.45211188164674987,75202.02983371213,2478.7486193407435
696,France,Female,25,8,126442.59,1,1,0,121904.44,0,0,4,SILVER,267,18-30,High,Long,High,2,0.09351971,0,Low Risk,0.5039599544181464,0.6095451188964705,0.8,0.267,0.5711475174361997,69625.41827045017,6511.348925281202
599,Spain,Male,51,0,0.0,1,1,1,175235.99,0,0,3,SILVER,220,51-60,No Balance,New,Very High,1,0.45056304,0,Medium Risk,0.0,0.8762128956048747,0.0,0.22,0.2848638686814624,49918.402043626054,22491.386976718368
577,France,Male,37,2,127261.35,1,1,0,56185.05,0,0,3,SILVER,392,31-40,High,New,Medium,2,0.12945427,0,Low Risk,0.5072232714087221,0.2809358131865758,0.2,0.392,0.36637005251946164,20584.51971930858,2664.7539735636974
733,Spain,Female,32,5,0.0,2,1,0,131625.14,0,0,1,GOLD,522,31-40,No Balance,Medium,High,3,0.036978938,0,Low Risk,0.0,0.6581504464567868,0.5,0.522,0.34964513393703606,46022.08970478113,1701.8480018235398
647,France,Female,33,4,0.0,1,1,0,152323.04,0,0,5,GOLD,558,31-40,No Balance,Medium,Very High,2,0.2333025,0,Low Risk,0.0,0.7616438378083016,0.4,0.558,0.36429315134249046,55490.24026366823,12946.011779114457
831,France,Female,34,2,0.0,2,0,0,165840.94,0,0,3,GOLD,469,31-40,No Balance,New,Very High,3,0.029529702,0,Low Risk,0.0,0.8292358792690605,0.2,0.469,0.33567076378071814,55667.95499591225,1643.8581219787002
543,Germany,Male,30,6,73481.05,1,1,1,176692.65,0,0,3,GOLD,683,18-30,Medium,Long,Very High,0,0.054085538,0,Low Risk,0.2928720979900644,0.8834964694672519,0.6,0.683,0.5704977800362013,100802.7645737135,5451.971753856636
679,France,Male,34,7,160515.37,1,1,0,121904.14,0,0,2,DIAMOND,932,31-40,Very High,Long,High,2,0.06980827,0,Low Risk,0.6397632201982885,0.6095436188400684,0.7,0.932,0.671968373731336,81915.7267069171,5718.395167202681
713,Germany,Female,61,4,149525.34,2,1,0,123663.63,0,0,2,SILVER,798,60+,High,Medium,High,1,0.74528235,1,High Risk,0.5959604554980868,0.6183413996366264,0.4,0.798,0.5836866020902226,72180.80399684251,53795.07922765618
690,Germany,Male,43,2,166522.78,1,0,0,119644.59,1,1,4,DIAMOND,834,41-50,Very High,New,High,2,0.5148978,1,Medium Risk,0.6637068460744361,0.5982454440286954,0.2,0.834,0.5683563716383832,68000.76505856198,35013.444326970435
751,France,Male,29,1,135536.5,1,1,0,66825.33,0,0,5,GOLD,275,18-30,High,New,Medium,2,0.05684375,0,Low Risk,0.5402053877731792,0.33413921363443266,0.1,0.275,0.3638239191996015,24312.653462406706,1382.0223952536812
613,Germany,Female,43,10,120481.69,1,0,0,94875.03,1,1,1,DIAMOND,333,41-50,High,Very Long,Medium,2,0.6796455,1,Medium Risk,0.48020170261160616,0.4743929871763178,1.0,0.333,0.5676985771975379,53860.41954257373,36605.991770222296
701,Spain,Male,28,1,103421.32,1,0,1,76304.73,0,0,5,PLATINUM,499,18-30,High,New,Medium,0,0.036652617,0,Low Risk,0.41220449306728485,0.3815379958286431,0.1,0.499,0.3492431959755069,26648.90777324814,976.7522100811868
698,France,Male,33,5,135658.73,2,0,1,39755.0,0,0,1,SILVER,903,31-40,High,Medium,Low,0,0.03730693,0,Low Risk,0.5406925576834802,0.1987824742210307,0.5,0.903,0.46621176533970127,18534.248731079824,691.4559200129838
451,France,Female,36,2,0.0,2,1,1,180142.42,0,0,1,GOLD,465,31-40,No Balance,New,Very High,3,0.046967525,0,Low Risk,0.0,0.9007459680483987,0.2,0.465,0.3567237904145196,64261.086876844376,3018.1842044153605
665,France,Male,28,8,191402.82,2,1,0,83238.4,0,0,4,SILVER,320,18-30,Very High,Long,Medium,2,0.09505232,0,Low Risk,0.7628707735479374,0.4162076494076177,0.8,0.32,0.6220106042414604,51775.16748009237,4921.349787371333
726,Germany,Male,50,9,94504.35,1,0,1,5078.9,0,0,1,GOLD,860,41-50,Medium,Very Long,Low,1,0.45818886,0,Medium Risk,0.376664286284523,0.025395454869103076,0.9,0.86,0.42428435097454015,2154.8977901645917,987.3501618920334
608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1,1,1,DIAMOND,818,41-50,High,Medium,High,0,0.57970744,1,Medium Risk,0.5027851746499944,0.6621483467778388,0.5,0.818,0.5815585738933494,77012.7138646689,44644.84320193971
549,France,Female,46,7,0.0,1,1,1,109057.56,0,0,2,DIAMOND,940,41-50,No Balance,Long,High,1,0.41837594,0,Medium Risk,0.0,0.545308303592215,0.7,0.94,0.3975924910776645,43360.46695125186,18140.97611956893
803,France,Male,33,6,0.0,2,1,0,115676.61,0,0,4,SILVER,416,31-40,No Balance,Long,High,3,0.0141321635,0,Low Risk,0.0,0.5784047980204056,0.6,0.416,0.3351214394061216,38765.71204882056,547.8433808678521
663,France,Male,43,4,87624.03,2,1,0,149401.33,0,0,1,PLATINUM,473,41-50,Medium,Medium,High,2,0.13867228,0,Low Risk,0.3492415187377473,0.7470347385061678,0.4,0.473,0.49110702904694925,73372.04331196284,10174.668534328639
558,France,Female,45,1,153697.53,2,0,0,89891.4,1,1,2,SILVER,351,41-50,Very High,New,Medium,2,0.33880007,0,Medium Risk,0.6125894780625871,0.4494739002186482,0.1,0.351,0.4349779612906294,39100.77790956048,13247.346292813543
714,France,Female,25,4,0.0,2,0,0,82500.84,0,0,4,GOLD,327,18-30,No Balance,Medium,Medium,3,0.02698107,0,Low Risk,0.0,0.4125197107411238,0.4,0.327,0.23645591322233717,19507.81146380992,526.341626651858
704,France,Male,39,5,0.0,1,1,0,6416.92,0,0,1,GOLD,929,31-40,No Balance,Medium,Low,2,0.2097237,0,Low Risk,0.0,0.032085806426321625,0.5,0.929,0.20252574192789652,1299.5914838919578,272.5551344903118
805,Germany,Female,45,9,116585.97,1,1,0,189428.75,1,1,1,GOLD,885,41-50,High,Very Long,Very High,2,0.7304053,1,High Risk,0.4646746015483817,0.9471793639440842,0.9,0.885,0.738523649802578,139897.6118275401,102181.95713617798
659,Germany,Male,34,9,134464.58,2,1,0,178833.34,0,0,3,SILVER,413,31-40,High,Very Long,Very High,2,0.091971315,0,Low Risk,0.5359330555286411,0.8942003219321046,0.9,0.413,0.7039333187910879,125886.746536695,11577.969620051535
738,Germany,Male,62,10,83008.31,1,1,1,42766.03,0,0,3,GOLD,995,60+,Medium,Very Long,Low,1,0.2671959,0,Low Risk,0.3308447266378154,0.21383819031595586,1.0,0.995,0.495989347749913,21211.49532555321,5667.624583856982
635,Spain,Male,35,2,113635.16,1,1,0,90883.12,0,0,1,SILVER,613,31-40,High,New,Medium,2,0.09696867,0,Low Risk,0.452913611259456,0.4544326866690187,0.2,0.613,0.41879525050448807,38061.41900702945,3690.7651794243666
530,Spain,Female,36,7,0.0,2,1,0,80619.09,0,0,5,SILVER,761,31-40,No Balance,Long,Medium,3,0.032830868,0,Low Risk,0.0,0.4031106069588216,0.7,0.761,0.3370331820876465,27171.30843971036,892.0576407714168
661,Germany,Male,41,5,122552.48,2,0,1,120646.4,0,0,2,DIAMOND,800,41-50,High,Medium,High,0,0.10506698,0,Low Risk,0.48845521303091627,0.6032546823760573,0.5,0.8,0.5563584899251837,67122.64891890968,7052.3740115101045
531,Spain,Male,31,2,118899.45,2,0,0,41409.36,0,0,2,DIAMOND,349,31-40,High,New,Low,2,0.0833798,0,Low Risk,0.4738953971311619,0.20705458525240547,0.2,0.349,0.32657453442818646,13523.242462969167,1127.5652519138766
694,France,Female,29,5,99713.87,1,0,0,112317.89,0,0,1,DIAMOND,385,18-30,Medium,Medium,High,2,0.09028914,0,Low Risk,0.3974277763533393,0.5616105665573026,0.5,0.385,0.4659542805085265,52335.001623185824,4725.282288456052
731,France,Female,36,6,0.0,1,0,0,152128.36,0,0,1,PLATINUM,688,31-40,No Balance,Long,Very High,2,0.26896402,0,Low Risk,0.0,0.7606704012070853,0.6,0.688,0.41700112036212555,63437.69655885276,17062.457886009208
